Time,Coolant temperature  C,Exhaust gas temperature in front of the DPF  C,Engine oil temperature C,Boost pressure bar,Soot mass in DPF g,Differential pressure across DPF bar,Engine speed rpm,Current engine torque Nm,Current speed of the turbocharger rpm,Regeneration requested,Regeneration locked,Oil ash mass in DPF g,Operating time since last successful regeneration,Control deviation of the EGR rate,Duty cycle - EGR cooler bypass %,EGR valve - target position %,EGR valve - output duty cycle %,Tank level - fuel l,Fuel temperature  C,Amount of fuel consumed ul,Fuel feed pressure - filtered bar,Calculated load value (OBD PID 04) %,Ratio of current torque to maximum torque %,Wheel torque ratio %,Setpoint internal torque Nm,Requested wheel torque after filtering Nm,Gear,Current recalculated internal engine torque Nm
76.3560,87.00,169.00,77.00,0.00,9.05,0.01,828.00,6.42,25639.00,0.00,0.00,32.55,3047.00,0.76,0.00,32.00,9.00,45.99,25.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,27.93
76.3560,87.00,169.00,77.00,0.00,9.05,0.01,828.00,6.42,25639.00,0.00,0.00,32.55,3047.00,0.76,0.00,32.00,9.00,45.99,25.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,27.93
76.3560,87.00,169.00,77.00,0.00,9.05,0.01,828.00,6.42,25639.00,0.00,0.00,32.55,3047.00,0.76,0.00,32.00,9.00,45.99,25.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,27.93
76.3560,87.00,169.00,77.00,0.00,9.05,0.01,828.00,6.42,25639.00,0.00,0.00,32.55,3047.00,0.76,0.00,32.00,9.00,45.99,25.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,27.93
76.3560,87.00,169.00,77.00,0.00,9.05,0.01,828.00,6.42,25639.00,0.00,0.00,32.55,3047.00,0.76,0.00,32.00,9.00,45.99,25.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,27.93
76.3560,87.00,169.00,77.00,0.00,9.05,0.01,828.00,6.42,25639.00,0.00,0.00,32.55,3047.00,0.76,0.00,32.00,9.00,45.99,25.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,27.93
76.3560,87.00,169.00,77.00,0.00,9.05,0.01,828.00,6.42,25639.00,0.00,0.00,32.55,3047.00,0.76,0.00,32.00,9.00,45.99,25.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,27.93
76.3560,87.00,169.00,77.00,0.00,9.05,0.01,828.00,6.42,25639.00,0.00,0.00,32.55,3047.00,0.76,0.00,32.00,9.00,45.99,25.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,27.93
76.3560,87.00,169.00,77.00,0.00,9.05,0.01,828.00,6.42,25639.00,0.00,0.00,32.55,3047.00,0.76,0.00,32.00,9.00,45.99,25.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,27.93
76.3560,87.00,169.00,77.00,0.00,9.05,0.01,828.00,6.42,25639.00,0.00,0.00,32.55,3047.00,0.76,0.00,32.00,9.00,45.99,25.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,27.93
76.3560,87.00,169.00,77.00,0.00,9.05,0.01,828.00,6.42,25639.00,0.00,0.00,32.55,3047.00,0.76,0.00,32.00,9.00,45.99,25.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,27.93
76.3560,87.00,169.00,77.00,0.00,9.05,0.01,828.00,6.42,25639.00,0.00,0.00,32.55,3047.00,0.76,0.00,32.00,9.00,45.99,25.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,27.93
76.3560,87.00,169.00,77.00,0.00,9.05,0.01,828.00,6.42,25639.00,0.00,0.00,32.55,3047.00,0.76,0.00,32.00,9.00,45.99,25.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,27.93
76.3560,87.00,169.00,77.00,0.00,9.05,0.01,828.00,6.42,25639.00,0.00,0.00,32.55,3047.00,0.76,0.00,32.00,9.00,45.99,25.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,28.27
77.2510,87.00,169.00,77.00,0.00,9.05,0.01,828.00,6.42,25639.00,0.00,0.00,32.55,3047.00,0.76,0.00,32.00,9.00,45.99,25.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,28.27
77.2510,87.00,169.00,77.00,0.00,9.05,0.01,828.00,6.42,25639.00,0.00,0.00,32.55,3047.00,0.76,0.00,32.00,9.00,45.99,25.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,28.27
77.2510,87.00,169.00,77.00,0.00,9.05,0.01,828.00,6.42,25639.00,0.00,0.00,32.55,3047.00,0.76,0.00,32.00,9.00,45.99,25.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,28.27
77.2510,87.00,169.00,77.00,0.00,9.05,0.01,828.00,6.42,25639.00,0.00,0.00,32.55,3047.00,0.76,0.00,32.00,9.00,45.99,25.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,28.27
77.2510,87.00,169.00,77.00,0.00,9.05,0.01,828.00,6.42,25639.00,0.00,0.00,32.55,3047.00,0.76,0.00,32.00,9.00,45.99,25.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,28.27
77.2510,87.00,169.00,77.00,0.00,9.05,0.01,828.00,6.42,25639.00,0.00,0.00,32.55,3047.00,0.76,0.00,32.00,9.00,45.99,25.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,28.27
77.2510,87.00,169.00,77.00,0.00,9.05,0.01,829.00,6.42,25639.00,0.00,0.00,32.55,3047.00,0.76,0.00,32.00,9.00,45.99,25.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,28.27
77.2510,87.00,169.00,77.00,0.00,9.05,0.01,829.00,6.30,25639.00,0.00,0.00,32.55,3047.00,0.76,0.00,32.00,9.00,45.99,25.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,28.27
77.2510,87.00,169.00,77.00,0.00,9.05,0.01,829.00,6.30,25509.00,0.00,0.00,32.55,3047.00,0.76,0.00,32.00,9.00,45.99,25.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,28.27
77.2510,87.00,169.00,77.00,0.00,9.05,0.01,829.00,6.30,25509.00,0.00,0.00,32.55,3047.00,0.76,0.00,32.00,9.00,45.99,25.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,28.27
77.2510,87.00,169.00,77.00,0.00,9.05,0.01,829.00,6.30,25509.00,0.00,0.00,32.55,3047.00,0.76,0.00,32.00,9.00,45.99,25.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,28.27
77.2510,87.00,169.00,77.00,0.00,9.05,0.01,829.00,6.30,25509.00,0.00,0.00,32.55,3047.00,0.76,0.00,32.00,9.00,45.99,25.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,28.27
77.2510,87.00,169.00,77.00,0.00,9.05,0.01,829.00,6.30,25509.00,0.00,0.00,32.55,3048.00,0.76,0.00,32.00,9.00,45.99,25.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,28.27
77.2510,87.00,169.00,77.00,0.00,9.05,0.01,829.00,6.30,25509.00,0.00,0.00,32.55,3048.00,0.10,0.00,32.00,9.00,45.99,25.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,28.27
77.2510,87.00,169.00,77.00,0.00,9.05,0.01,829.00,6.30,25509.00,0.00,0.00,32.55,3048.00,0.10,0.00,32.00,9.00,45.99,25.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,28.27
77.2510,87.00,169.00,77.00,0.00,9.05,0.01,829.00,6.30,25509.00,0.00,0.00,32.55,3048.00,0.10,0.00,31.00,9.00,45.99,25.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,28.27
77.2510,87.00,169.00,77.00,0.00,9.05,0.01,829.00,6.30,25509.00,0.00,0.00,32.55,3048.00,0.10,0.00,31.00,10.00,45.99,25.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,28.27
77.2510,87.00,169.00,77.00,0.00,9.05,0.01,829.00,6.30,25509.00,0.00,0.00,32.55,3048.00,0.10,0.00,31.00,10.00,45.99,25.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,28.27
77.2510,87.00,169.00,77.00,0.00,9.05,0.01,829.00,6.30,25509.00,0.00,0.00,32.55,3048.00,0.10,0.00,31.00,10.00,45.99,25.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,28.27
77.2510,87.00,169.00,77.00,0.00,9.05,0.01,829.00,6.30,25509.00,0.00,0.00,32.55,3048.00,0.10,0.00,31.00,10.00,45.99,25.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,28.27
77.2510,87.00,169.00,77.00,0.00,9.05,0.01,829.00,6.30,25509.00,0.00,0.00,32.55,3048.00,0.10,0.00,31.00,10.00,45.99,25.00,179.65,3.95,25.00,25.00,12.00,0.01,-0.01,0.00,28.27
77.2510,87.00,169.00,77.00,0.00,9.05,0.01,829.00,6.30,25509.00,0.00,0.00,32.55,3048.00,0.10,0.00,31.00,10.00,45.99,25.00,179.65,3.95,24.00,25.00,12.00,0.01,-0.01,0.00,28.27
77.2510,87.00,169.00,77.00,0.00,9.05,0.01,829.00,6.30,25509.00,0.00,0.00,32.55,3048.00,0.10,0.00,31.00,10.00,45.99,25.00,179.65,3.95,24.00,24.00,12.00,0.01,-0.01,0.00,28.27
77.2510,87.00,169.00,77.00,0.00,9.05,0.01,829.00,6.30,25509.00,0.00,0.00,32.55,3048.00,0.10,0.00,31.00,10.00,45.99,25.00,179.65,3.95,24.00,24.00,12.00,0.01,-0.01,0.00,28.27
77.2510,87.00,169.00,77.00,0.00,9.05,0.01,829.00,6.30,25509.00,0.00,0.00,32.55,3048.00,0.10,0.00,31.00,10.00,45.99,25.00,179.65,3.95,24.00,24.00,12.00,0.01,-0.01,0.00,28.27
77.2510,87.00,169.00,77.00,0.00,9.05,0.01,829.00,6.30,25509.00,0.00,0.00,32.55,3048.00,0.10,0.00,31.00,10.00,45.99,25.00,179.65,3.95,24.00,24.00,12.00,0.01,-0.01,0.00,28.27
77.2510,87.00,169.00,77.00,0.00,9.05,0.01,829.00,6.30,25509.00,0.00,0.00,32.55,3048.00,0.10,0.00,31.00,10.00,45.99,25.00,179.65,3.95,24.00,24.00,12.00,0.01,-0.01,0.00,28.27
77.2510,87.00,169.00,77.00,0.00,9.05,0.01,829.00,6.30,25509.00,0.00,0.00,32.55,3048.00,0.10,0.00,31.00,10.00,45.99,25.00,179.65,3.95,24.00,24.00,12.00,0.01,-0.01,0.00,27.47
78.1440,87.00,169.00,77.00,0.00,9.05,0.01,829.00,6.30,25509.00,0.00,0.00,32.55,3048.00,0.10,0.00,31.00,10.00,45.99,25.00,179.65,3.95,24.00,24.00,12.00,0.01,-0.01,0.00,27.47
78.1440,87.00,168.00,77.00,0.00,9.05,0.01,829.00,6.30,25509.00,0.00,0.00,32.55,3048.00,0.10,0.00,31.00,10.00,45.99,25.00,179.65,3.95,24.00,24.00,12.00,0.01,-0.01,0.00,27.47
78.1440,87.00,168.00,77.00,0.00,9.05,0.01,829.00,6.30,25509.00,0.00,0.00,32.55,3048.00,0.10,0.00,31.00,10.00,45.99,25.00,179.65,3.95,24.00,24.00,12.00,0.01,-0.01,0.00,27.47
78.1440,87.00,168.00,77.00,0.00,9.05,0.01,829.00,6.30,25509.00,0.00,0.00,32.55,3048.00,0.10,0.00,31.00,10.00,45.99,25.00,179.65,3.95,24.00,24.00,12.00,0.01,-0.01,0.00,27.47
78.1440,87.00,168.00,77.00,0.00,9.05,0.01,829.00,6.30,25509.00,0.00,0.00,32.55,3048.00,0.10,0.00,31.00,10.00,45.99,25.00,179.65,3.95,24.00,24.00,12.00,0.01,-0.01,0.00,27.47
78.1440,87.00,168.00,77.00,0.00,9.05,0.01,829.00,6.30,25509.00,0.00,0.00,32.55,3048.00,0.10,0.00,31.00,10.00,45.99,25.00,179.65,3.95,24.00,24.00,12.00,0.01,-0.01,0.00,27.47
78.1440,87.00,168.00,77.00,0.00,9.05,0.01,828.00,6.30,25509.00,0.00,0.00,32.55,3048.00,0.10,0.00,31.00,10.00,45.99,25.00,179.65,3.95,24.00,24.00,12.00,0.01,-0.01,0.00,27.47
78.1440,87.00,168.00,77.00,0.00,9.05,0.01,828.00,5.27,25509.00,0.00,0.00,32.55,3048.00,0.10,0.00,31.00,10.00,45.99,25.00,179.65,3.95,24.00,24.00,12.00,0.01,-0.01,0.00,27.47
78.1440,87.00,168.00,77.00,0.00,9.05,0.01,828.00,5.27,25498.00,0.00,0.00,32.55,3048.00,0.10,0.00,31.00,10.00,45.99,25.00,179.65,3.95,24.00,24.00,12.00,0.01,-0.01,0.00,27.47
78.1440,87.00,168.00,77.00,0.00,9.05,0.01,828.00,5.27,25498.00,0.00,0.00,32.55,3048.00,0.10,0.00,31.00,10.00,45.99,25.00,179.65,3.95,24.00,24.00,12.00,0.01,-0.01,0.00,27.47
78.1440,87.00,168.00,77.00,0.00,9.05,0.01,828.00,5.27,25498.00,0.00,0.00,32.55,3048.00,0.10,0.00,31.00,10.00,45.99,25.00,179.65,3.95,24.00,24.00,12.00,0.01,-0.01,0.00,27.47
78.1440,87.00,168.00,77.00,0.00,9.05,0.01,828.00,5.27,25498.00,0.00,0.00,32.55,3048.00,0.10,0.00,31.00,10.00,45.99,25.00,179.65,3.95,24.00,24.00,12.00,0.01,-0.01,0.00,27.47
78.1440,87.00,168.00,77.00,0.00,9.05,0.01,828.00,5.27,25498.00,0.00,0.00,32.55,3049.00,0.10,0.00,31.00,10.00,45.99,25.00,179.65,3.95,24.00,24.00,12.00,0.01,-0.01,0.00,27.47
78.1450,87.00,168.00,77.00,0.00,9.05,0.01,828.00,5.27,25498.00,0.00,0.00,32.55,3049.00,0.00,0.00,31.00,10.00,45.99,25.00,179.65,3.95,24.00,24.00,12.00,0.01,-0.01,0.00,27.47
78.1450,87.00,168.00,77.00,0.00,9.05,0.01,828.00,5.27,25498.00,0.00,0.00,32.55,3049.00,0.00,0.00,31.00,10.00,45.99,25.00,179.65,3.95,24.00,24.00,12.00,0.01,-0.01,0.00,27.47
78.1450,87.00,168.00,77.00,0.00,9.05,0.01,828.00,5.27,25498.00,0.00,0.00,32.55,3049.00,0.00,0.00,31.00,10.00,45.99,25.00,179.65,3.95,24.00,24.00,12.00,0.01,-0.01,0.00,27.47
78.1450,87.00,168.00,77.00,0.00,9.05,0.01,828.00,5.27,25498.00,0.00,0.00,32.55,3049.00,0.00,0.00,31.00,10.00,45.99,25.00,179.65,3.95,24.00,24.00,12.00,0.01,-0.01,0.00,27.47
78.1450,87.00,168.00,77.00,0.00,9.05,0.01,828.00,5.27,25498.00,0.00,0.00,32.55,3049.00,0.00,0.00,31.00,10.00,45.99,25.00,179.65,3.95,24.00,24.00,12.00,0.01,-0.01,0.00,27.47
78.1450,87.00,168.00,77.00,0.00,9.05,0.01,828.00,5.27,25498.00,0.00,0.00,32.55,3049.00,0.00,0.00,31.00,10.00,45.99,25.00,179.65,3.95,24.00,24.00,12.00,0.01,-0.01,0.00,27.47
78.1450,87.00,168.00,77.00,0.00,9.05,0.01,828.00,5.27,25498.00,0.00,0.00,32.55,3049.00,0.00,0.00,31.00,10.00,45.99,25.00,179.65,3.95,24.00,24.00,12.00,0.01,-0.01,0.00,27.47
78.1450,87.00,168.00,77.00,0.00,9.05,0.01,828.00,5.27,25498.00,0.00,0.00,32.55,3049.00,0.00,0.00,31.00,10.00,45.99,25.00,179.65,3.94,24.00,24.00,12.00,0.01,-0.01,0.00,27.47
78.1450,87.00,168.00,77.00,0.00,9.05,0.01,828.00,5.27,25498.00,0.00,0.00,32.55,3049.00,0.00,0.00,31.00,10.00,45.99,25.00,179.65,3.94,24.00,24.00,12.00,0.01,-0.01,0.00,27.47
78.1450,87.00,168.00,77.00,0.00,9.05,0.01,828.00,5.27,25498.00,0.00,0.00,32.55,3049.00,0.00,0.00,31.00,10.00,45.99,25.00,179.65,3.94,24.00,24.00,12.00,0.01,-0.01,0.00,27.47
78.1450,87.00,168.00,77.00,0.00,9.05,0.01,828.00,5.27,25498.00,0.00,0.00,32.55,3049.00,0.00,0.00,31.00,10.00,45.99,25.00,179.65,3.94,24.00,24.00,12.00,0.01,-0.01,0.00,27.47
78.1450,87.00,168.00,77.00,0.00,9.05,0.01,828.00,5.27,25498.00,0.00,0.00,32.55,3049.00,0.00,0.00,31.00,10.00,45.99,25.00,179.65,3.94,24.00,24.00,12.00,0.01,-0.01,0.00,27.47
78.1450,87.00,168.00,77.00,0.00,9.05,0.01,828.00,5.27,25498.00,0.00,0.00,32.55,3049.00,0.00,0.00,31.00,10.00,45.99,25.00,179.65,3.94,24.00,24.00,12.00,0.01,-0.01,0.00,27.47
78.1450,87.00,168.00,77.00,0.00,9.05,0.01,828.00,5.27,25498.00,0.00,0.00,32.55,3049.00,0.00,0.00,31.00,10.00,45.99,25.00,179.65,3.94,24.00,24.00,12.00,0.01,-0.01,0.00,27.47
78.1450,87.00,168.00,77.00,0.00,9.05,0.01,828.00,5.27,25498.00,0.00,0.00,32.55,3049.00,0.00,0.00,31.00,10.00,45.99,25.00,179.65,3.94,24.00,24.00,12.00,0.01,-0.01,0.00,27.02
79.0710,87.00,168.00,77.00,0.00,9.05,0.01,828.00,5.27,25498.00,0.00,0.00,32.55,3049.00,0.00,0.00,31.00,10.00,45.99,25.00,179.65,3.94,24.00,24.00,12.00,0.01,-0.01,0.00,27.02
79.0710,87.00,168.00,77.00,0.00,9.05,0.01,828.00,5.27,25498.00,0.00,0.00,32.55,3049.00,0.00,0.00,31.00,10.00,45.99,25.00,179.65,3.94,24.00,24.00,12.00,0.01,-0.01,0.00,27.02
79.0710,87.00,168.00,77.00,0.00,9.05,0.01,828.00,5.27,25498.00,0.00,0.00,32.55,3049.00,0.00,0.00,31.00,10.00,45.99,25.00,179.65,3.94,24.00,24.00,12.00,0.01,-0.01,0.00,27.02
79.0710,87.00,168.00,77.00,0.00,9.05,0.01,828.00,5.27,25498.00,0.00,0.00,32.55,3049.00,0.00,0.00,31.00,10.00,45.99,25.00,179.65,3.94,24.00,24.00,12.00,0.01,-0.01,0.00,27.02
79.0710,87.00,168.00,77.00,0.00,9.05,0.01,828.00,5.27,25498.00,0.00,0.00,32.55,3049.00,0.00,0.00,31.00,10.00,45.99,25.00,179.65,3.94,24.00,24.00,12.00,0.01,-0.01,0.00,27.02
79.0710,87.00,168.00,77.00,0.00,9.05,0.01,828.00,5.27,25498.00,0.00,0.00,32.55,3049.00,0.00,0.00,31.00,10.00,45.99,25.00,179.65,3.94,24.00,24.00,12.00,0.01,-0.01,0.00,27.02
79.0710,87.00,168.00,77.00,0.00,9.05,0.01,834.00,5.27,25498.00,0.00,0.00,32.55,3049.00,0.00,0.00,31.00,10.00,45.99,25.00,179.65,3.94,24.00,24.00,12.00,0.01,-0.01,0.00,27.02
79.0710,87.00,168.00,77.00,0.00,9.05,0.01,834.00,3.90,25498.00,0.00,0.00,32.55,3049.00,0.00,0.00,31.00,10.00,45.99,25.00,179.65,3.94,24.00,24.00,12.00,0.01,-0.01,0.00,27.02
79.0710,87.00,168.00,77.00,0.00,9.05,0.01,834.00,3.90,25738.00,0.00,0.00,32.55,3049.00,0.00,0.00,31.00,10.00,45.99,25.00,179.65,3.94,24.00,24.00,12.00,0.01,-0.01,0.00,27.02
79.0710,87.00,168.00,77.00,0.00,9.05,0.01,834.00,3.90,25738.00,0.00,0.00,32.55,3049.00,0.00,0.00,31.00,10.00,45.99,25.00,179.65,3.94,24.00,24.00,12.00,0.01,-0.01,0.00,27.02
79.0710,87.00,168.00,77.00,0.00,9.05,0.01,834.00,3.90,25738.00,0.00,0.00,32.55,3049.00,0.00,0.00,31.00,10.00,45.99,25.00,179.65,3.94,24.00,24.00,12.00,0.01,-0.01,0.00,27.02
79.0710,87.00,168.00,77.00,0.00,9.05,0.01,834.00,3.90,25738.00,0.00,0.00,32.55,3049.00,0.00,0.00,31.00,10.00,45.99,25.00,179.65,3.94,24.00,24.00,12.00,0.01,-0.01,0.00,27.02
79.0710,87.00,168.00,77.00,0.00,9.05,0.01,834.00,3.90,25738.00,0.00,0.00,32.55,3050.00,0.00,0.00,31.00,10.00,45.99,25.00,179.65,3.94,24.00,24.00,12.00,0.01,-0.01,0.00,27.02
79.0710,87.00,168.00,77.00,0.00,9.05,0.01,834.00,3.90,25738.00,0.00,0.00,32.55,3050.00,1.22,0.00,31.00,10.00,45.99,25.00,179.65,3.94,24.00,24.00,12.00,0.01,-0.01,0.00,27.02
79.0710,87.00,168.00,77.00,0.00,9.05,0.01,834.00,3.90,25738.00,0.00,0.00,32.55,3050.00,1.22,0.00,31.00,10.00,45.99,25.00,179.65,3.94,24.00,24.00,12.00,0.01,-0.01,0.00,27.02
79.0710,87.00,168.00,77.00,0.00,9.05,0.01,834.00,3.90,25738.00,0.00,0.00,32.55,3050.00,1.22,0.00,32.00,10.00,45.99,25.00,179.65,3.94,24.00,24.00,12.00,0.01,-0.01,0.00,27.02
79.0710,87.00,168.00,77.00,0.00,9.05,0.01,834.00,3.90,25738.00,0.00,0.00,32.55,3050.00,1.22,0.00,32.00,14.00,45.99,25.00,179.65,3.94,24.00,24.00,12.00,0.01,-0.01,0.00,27.02
79.0710,87.00,168.00,77.00,0.00,9.05,0.01,834.00,3.90,25738.00,0.00,0.00,32.55,3050.00,1.22,0.00,32.00,14.00,45.99,25.00,179.65,3.94,24.00,24.00,12.00,0.01,-0.01,0.00,27.02
79.0710,87.00,168.00,77.00,0.00,9.05,0.01,834.00,3.90,25738.00,0.00,0.00,32.55,3050.00,1.22,0.00,32.00,14.00,45.99,25.00,179.65,3.94,24.00,24.00,12.00,0.01,-0.01,0.00,27.02
79.0710,87.00,168.00,77.00,0.00,9.05,0.01,834.00,3.90,25738.00,0.00,0.00,32.55,3050.00,1.22,0.00,32.00,14.00,45.99,25.00,179.65,3.94,24.00,24.00,12.00,0.01,-0.01,0.00,27.02
79.0710,87.00,168.00,77.00,0.00,9.05,0.01,834.00,3.90,25738.00,0.00,0.00,32.55,3050.00,1.22,0.00,32.00,14.00,45.99,25.00,179.65,3.95,24.00,24.00,12.00,0.01,-0.01,0.00,27.02
79.0710,87.00,168.00,77.00,0.00,9.05,0.01,834.00,3.90,25738.00,0.00,0.00,32.55,3050.00,1.22,0.00,32.00,14.00,45.99,25.00,179.65,3.95,22.00,24.00,12.00,0.01,-0.01,0.00,27.02
79.0710,87.00,168.00,77.00,0.00,9.05,0.01,834.00,3.90,25738.00,0.00,0.00,32.55,3050.00,1.22,0.00,32.00,14.00,45.99,25.00,179.65,3.95,22.00,22.00,12.00,0.01,-0.01,0.00,27.02
79.0710,87.00,168.00,77.00,0.00,9.05,0.01,834.00,3.90,25738.00,0.00,0.00,32.55,3050.00,1.22,0.00,32.00,14.00,45.99,25.00,179.65,3.95,22.00,22.00,12.00,0.01,-0.01,0.00,27.02
79.0710,87.00,168.00,77.00,0.00,9.05,0.01,834.00,3.90,25738.00,0.00,0.00,32.55,3050.00,1.22,0.00,32.00,14.00,45.99,25.00,179.65,3.95,22.00,22.00,12.00,0.01,-0.01,0.00,27.02
79.0710,87.00,168.00,77.00,0.00,9.05,0.01,834.00,3.90,25738.00,0.00,0.00,32.55,3050.00,1.22,0.00,32.00,14.00,45.99,25.00,179.65,3.95,22.00,22.00,12.00,0.01,-0.01,0.00,27.02
79.0710,87.00,168.00,77.00,0.00,9.05,0.01,834.00,3.90,25738.00,0.00,0.00,32.55,3050.00,1.22,0.00,32.00,14.00,45.99,25.00,179.65,3.95,22.00,22.00,12.00,0.01,-0.01,0.00,27.02
79.0710,87.00,168.00,77.00,0.00,9.05,0.01,834.00,3.90,25738.00,0.00,0.00,32.55,3050.00,1.22,0.00,32.00,14.00,45.99,25.00,179.65,3.95,22.00,22.00,12.00,0.01,-0.01,0.00,25.30
79.9450,87.00,168.00,77.00,0.00,9.05,0.01,834.00,3.90,25738.00,0.00,0.00,32.55,3050.00,1.22,0.00,32.00,14.00,45.99,25.00,179.65,3.95,22.00,22.00,12.00,0.01,-0.01,0.00,25.30
79.9450,87.00,168.00,77.00,0.00,9.05,0.01,834.00,3.90,25738.00,0.00,0.00,32.55,3050.00,1.22,0.00,32.00,14.00,45.99,25.00,179.65,3.95,22.00,22.00,12.00,0.01,-0.01,0.00,25.30
79.9450,87.00,168.00,77.00,0.00,9.05,0.01,834.00,3.90,25738.00,0.00,0.00,32.55,3050.00,1.22,0.00,32.00,14.00,45.99,25.00,179.65,3.95,22.00,22.00,12.00,0.01,-0.01,0.00,25.30
79.9450,87.00,168.00,77.00,0.00,9.05,0.01,834.00,3.90,25738.00,0.00,0.00,32.55,3050.00,1.22,0.00,32.00,14.00,45.99,25.00,179.65,3.95,22.00,22.00,12.00,0.01,-0.01,0.00,25.30
79.9450,87.00,168.00,77.00,0.00,9.05,0.01,834.00,3.90,25738.00,0.00,0.00,32.55,3050.00,1.22,0.00,32.00,14.00,45.99,25.00,179.65,3.95,22.00,22.00,12.00,0.01,-0.01,0.00,25.30
79.9450,87.00,168.00,77.00,0.00,9.05,0.01,834.00,3.90,25738.00,0.00,0.00,32.55,3050.00,1.22,0.00,32.00,14.00,45.99,25.00,179.65,3.95,22.00,22.00,12.00,0.01,-0.01,0.00,25.30
79.9450,87.00,168.00,77.00,0.00,9.05,0.01,831.00,3.90,25738.00,0.00,0.00,32.55,3050.00,1.22,0.00,32.00,14.00,45.99,25.00,179.65,3.95,22.00,22.00,12.00,0.01,-0.01,0.00,25.30
79.9450,87.00,168.00,77.00,0.00,9.05,0.01,831.00,4.01,25738.00,0.00,0.00,32.55,3050.00,1.22,0.00,32.00,14.00,45.99,25.00,179.65,3.95,22.00,22.00,12.00,0.01,-0.01,0.00,25.30
79.9450,87.00,168.00,77.00,0.00,9.05,0.01,831.00,4.01,25498.00,0.00,0.00,32.55,3050.00,1.22,0.00,32.00,14.00,45.99,25.00,179.65,3.95,22.00,22.00,12.00,0.01,-0.01,0.00,25.30
79.9450,87.00,168.00,77.00,0.00,9.05,0.01,831.00,4.01,25498.00,0.00,0.00,32.55,3050.00,1.22,0.00,32.00,14.00,45.99,25.00,179.65,3.95,22.00,22.00,12.00,0.01,-0.01,0.00,25.30
