Time,Coolant temperature  C,Exhaust gas temperature in front of the DPF  C,Engine oil temperature C,Boost pressure bar,Soot mass in DPF g,Regeneration locked,Regeneration requested,Engine speed rpm,Oil ash mass in DPF g,Operating time since last successful regeneration,Differential pressure across DPF bar,Remaining distance of the DPF km
8.2300,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7202.00,0.01,129040.00
8.2300,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7202.00,0.01,129040.00
8.2300,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7202.00,0.01,129040.00
8.2300,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7202.00,0.01,129040.00
8.2300,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7202.00,0.01,129040.00
8.2300,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7202.00,0.01,129040.00
8.2300,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7202.00,0.01,129040.00
8.2300,34.00,67.00,26.00,0.00,10.36,0.00,0.00,833.00,30.23,7202.00,0.01,129040.00
8.2300,34.00,67.00,26.00,0.00,10.36,0.00,0.00,833.00,30.23,7202.00,0.01,129040.00
8.2300,34.00,67.00,26.00,0.00,10.36,0.00,0.00,833.00,30.23,7203.00,0.01,129040.00
8.2300,34.00,67.00,26.00,0.00,10.36,0.00,0.00,833.00,30.23,7203.00,0.01,129040.00
8.2300,34.00,67.00,26.00,0.00,10.36,0.00,0.00,833.00,30.23,7203.00,0.01,129040.00
8.7300,34.00,67.00,26.00,0.00,10.36,0.00,0.00,833.00,30.23,7203.00,0.01,129040.00
8.7300,34.00,67.00,26.00,0.00,10.36,0.00,0.00,833.00,30.23,7203.00,0.01,129040.00
8.7300,34.00,67.00,26.00,0.00,10.36,0.00,0.00,833.00,30.23,7203.00,0.01,129040.00
8.7300,34.00,67.00,26.00,0.00,10.36,0.00,0.00,833.00,30.23,7203.00,0.01,129040.00
8.7300,34.00,67.00,26.00,0.00,10.36,0.00,0.00,833.00,30.23,7203.00,0.01,129040.00
8.7300,34.00,67.00,26.00,0.00,10.36,0.00,0.00,833.00,30.23,7203.00,0.01,129040.00
8.7300,34.00,67.00,26.00,0.00,10.36,0.00,0.00,833.00,30.23,7203.00,0.01,129040.00
8.7300,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7203.00,0.01,129040.00
8.7300,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7203.00,0.01,129040.00
8.7300,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7203.00,0.01,129040.00
8.7300,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7203.00,0.01,129040.00
8.7300,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7203.00,0.01,129040.00
9.1100,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7203.00,0.01,129040.00
9.1100,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7203.00,0.01,129040.00
9.1100,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7203.00,0.01,129040.00
9.1110,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7203.00,0.01,129040.00
9.1110,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7203.00,0.01,129040.00
9.1110,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7203.00,0.01,129040.00
9.1110,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7203.00,0.01,129040.00
9.1110,34.00,67.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7203.00,0.01,129040.00
9.1110,34.00,67.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7203.00,0.01,129040.00
9.1110,34.00,67.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7203.00,0.01,129040.00
9.1110,34.00,67.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7203.00,0.01,129040.00
9.1110,34.00,67.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7203.00,0.01,129040.00
9.5100,34.00,67.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7203.00,0.01,129040.00
9.5100,34.00,67.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7203.00,0.01,129040.00
9.5100,34.00,67.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7203.00,0.01,129040.00
9.5100,34.00,67.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7203.00,0.01,129040.00
9.5100,34.00,67.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7203.00,0.01,129040.00
9.5100,34.00,67.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7203.00,0.01,129040.00
9.5100,34.00,67.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7203.00,0.01,129040.00
9.5100,34.00,67.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7203.00,0.01,129040.00
9.5100,34.00,67.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7203.00,0.01,129040.00
9.5100,34.00,67.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7204.00,0.01,129040.00
9.5100,34.00,67.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7204.00,0.01,129040.00
9.5100,34.00,67.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7204.00,0.01,129040.00
9.8900,34.00,67.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7204.00,0.01,129040.00
9.8910,34.00,67.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7204.00,0.01,129040.00
9.8910,34.00,67.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7204.00,0.01,129040.00
9.8910,34.00,67.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7204.00,0.01,129040.00
9.8910,34.00,67.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7204.00,0.01,129040.00
9.8910,34.00,67.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7204.00,0.01,129040.00
9.8910,34.00,67.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7204.00,0.01,129040.00
9.8910,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7204.00,0.01,129040.00
9.8910,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7204.00,0.01,129040.00
9.8910,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7204.00,0.01,129040.00
9.8910,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7204.00,0.01,129040.00
9.8910,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7204.00,0.01,129040.00
10.2670,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7204.00,0.01,129040.00
10.2670,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7204.00,0.01,129040.00
10.2670,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7204.00,0.01,129040.00
10.2670,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7204.00,0.01,129040.00
10.2670,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7204.00,0.01,129040.00
10.2670,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7204.00,0.01,129040.00
10.2670,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7204.00,0.01,129040.00
10.2670,34.00,67.00,26.00,0.00,10.36,0.00,0.00,833.00,30.23,7204.00,0.01,129040.00
10.2670,34.00,67.00,26.00,0.00,10.36,0.00,0.00,833.00,30.23,7204.00,0.01,129040.00
10.2670,34.00,67.00,26.00,0.00,10.36,0.00,0.00,833.00,30.23,7205.00,0.01,129040.00
10.2670,34.00,67.00,26.00,0.00,10.36,0.00,0.00,833.00,30.23,7205.00,0.01,129040.00
10.2670,34.00,67.00,26.00,0.00,10.36,0.00,0.00,833.00,30.23,7205.00,0.01,129040.00
10.6320,34.00,67.00,26.00,0.00,10.36,0.00,0.00,833.00,30.23,7205.00,0.01,129040.00
10.6320,34.00,67.00,26.00,0.00,10.36,0.00,0.00,833.00,30.23,7205.00,0.01,129040.00
10.6320,34.00,67.00,26.00,0.00,10.36,0.00,0.00,833.00,30.23,7205.00,0.01,129040.00
10.6320,34.00,67.00,26.00,0.00,10.36,0.00,0.00,833.00,30.23,7205.00,0.01,129040.00
10.6320,34.00,67.00,26.00,0.00,10.36,0.00,0.00,833.00,30.23,7205.00,0.01,129040.00
10.6320,34.00,67.00,26.00,0.00,10.36,0.00,0.00,833.00,30.23,7205.00,0.01,129040.00
10.6320,34.00,67.00,26.00,0.00,10.36,0.00,0.00,833.00,30.23,7205.00,0.01,129040.00
10.6320,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7205.00,0.01,129040.00
10.6320,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7205.00,0.01,129040.00
10.6320,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7205.00,0.01,129040.00
10.6320,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7205.00,0.01,129040.00
10.6320,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7205.00,0.01,129040.00
11.0150,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7205.00,0.01,129040.00
11.0150,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7205.00,0.01,129040.00
11.0150,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7205.00,0.01,129040.00
11.0150,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7205.00,0.01,129040.00
11.0150,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7205.00,0.01,129040.00
11.0150,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7205.00,0.01,129040.00
11.0150,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7205.00,0.01,129040.00
11.0150,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7205.00,0.01,129040.00
11.0150,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7205.00,0.01,129040.00
11.0150,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7205.00,0.01,129040.00
11.0150,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7205.00,0.01,129040.00
11.0150,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7205.00,0.01,129040.00
11.4940,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7205.00,0.01,129040.00
11.4940,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7205.00,0.01,129040.00
11.4940,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7205.00,0.01,129040.00
11.4940,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7205.00,0.01,129040.00
11.4940,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7205.00,0.01,129040.00
11.4940,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7205.00,0.01,129040.00
11.4940,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7205.00,0.01,129040.00
11.4940,34.00,67.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7205.00,0.01,129040.00
11.4940,34.00,67.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7205.00,0.01,129040.00
11.4940,34.00,67.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7206.00,0.01,129040.00
11.4940,34.00,67.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7206.00,0.01,129040.00
11.4940,34.00,67.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7206.00,0.01,129040.00
11.8920,34.00,67.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7206.00,0.01,129040.00
11.8920,34.00,67.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7206.00,0.01,129040.00
11.8920,34.00,67.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7206.00,0.01,129040.00
11.8920,34.00,67.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7206.00,0.01,129040.00
11.8920,34.00,67.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7206.00,0.01,129040.00
11.8920,34.00,67.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7206.00,0.01,129040.00
11.8920,34.00,67.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7206.00,0.01,129040.00
11.8920,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7206.00,0.01,129040.00
11.8920,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7206.00,0.01,129040.00
11.8920,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7206.00,0.01,129040.00
11.8920,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7206.00,0.01,129040.00
11.8920,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7206.00,0.01,129040.00
12.2730,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7206.00,0.01,129040.00
12.2730,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7206.00,0.01,129040.00
12.2730,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7206.00,0.01,129040.00
12.2730,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7206.00,0.01,129040.00
12.2730,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7206.00,0.01,129040.00
12.2730,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7206.00,0.01,129040.00
12.2730,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7206.00,0.01,129040.00
12.2730,34.00,67.00,26.00,0.00,10.36,0.00,0.00,834.00,30.23,7206.00,0.01,129040.00
12.2730,34.00,67.00,26.00,0.00,10.36,0.00,0.00,834.00,30.23,7206.00,0.01,129040.00
12.2730,34.00,67.00,26.00,0.00,10.36,0.00,0.00,834.00,30.23,7207.00,0.01,129040.00
12.2730,34.00,67.00,26.00,0.00,10.36,0.00,0.00,834.00,30.23,7207.00,0.01,129040.00
12.2730,34.00,67.00,26.00,0.00,10.36,0.00,0.00,834.00,30.23,7207.00,0.01,129040.00
12.7530,34.00,67.00,26.00,0.00,10.36,0.00,0.00,834.00,30.23,7207.00,0.01,129040.00
12.7530,34.00,67.00,26.00,0.00,10.36,0.00,0.00,834.00,30.23,7207.00,0.01,129040.00
12.7530,34.00,67.00,26.00,0.00,10.36,0.00,0.00,834.00,30.23,7207.00,0.01,129040.00
12.7530,34.00,67.00,26.00,0.00,10.36,0.00,0.00,834.00,30.23,7207.00,0.01,129040.00
12.7530,34.00,67.00,26.00,0.00,10.36,0.00,0.00,834.00,30.23,7207.00,0.01,129040.00
12.7530,34.00,67.00,26.00,0.00,10.36,0.00,0.00,834.00,30.23,7207.00,0.01,129040.00
12.7530,34.00,67.00,26.00,0.00,10.36,0.00,0.00,834.00,30.23,7207.00,0.01,129040.00
12.7530,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7207.00,0.01,129040.00
12.7530,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7207.00,0.01,129040.00
12.7530,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7207.00,0.01,129040.00
12.7530,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7207.00,0.01,129040.00
12.7530,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7207.00,0.01,129040.00
13.1340,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7207.00,0.01,129040.00
13.1340,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7207.00,0.01,129040.00
13.1340,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7207.00,0.01,129040.00
13.1340,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7207.00,0.01,129040.00
13.1340,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7207.00,0.01,129040.00
13.1340,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7207.00,0.01,129040.00
13.1340,34.00,67.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7207.00,0.01,129040.00
13.1340,34.00,67.00,26.00,0.00,10.36,0.00,0.00,834.00,30.23,7207.00,0.01,129040.00
13.1340,34.00,67.00,26.00,0.00,10.36,0.00,0.00,834.00,30.23,7207.00,0.01,129040.00
13.1340,34.00,67.00,26.00,0.00,10.36,0.00,0.00,834.00,30.23,7207.00,0.01,129040.00
13.1340,34.00,67.00,26.00,0.00,10.36,0.00,0.00,834.00,30.23,7207.00,0.01,129040.00
13.1340,34.00,67.00,26.00,0.00,10.36,0.00,0.00,834.00,30.23,7207.00,0.01,129040.00
13.5140,34.00,67.00,26.00,0.00,10.36,0.00,0.00,834.00,30.23,7207.00,0.01,129040.00
13.5140,34.00,67.00,26.00,0.00,10.36,0.00,0.00,834.00,30.23,7207.00,0.01,129040.00
13.5140,34.00,67.00,25.00,0.00,10.36,0.00,0.00,834.00,30.23,7207.00,0.01,129040.00
13.5140,34.00,67.00,25.00,0.00,10.36,0.00,0.00,834.00,30.23,7207.00,0.01,129040.00
13.5140,34.00,67.00,25.00,0.00,10.36,0.00,0.00,834.00,30.23,7207.00,0.01,129040.00
13.5140,34.00,67.00,25.00,0.00,10.36,0.00,0.00,834.00,30.23,7207.00,0.01,129040.00
13.5140,34.00,67.00,25.00,0.00,10.36,0.00,0.00,834.00,30.23,7207.00,0.01,129040.00
13.5140,34.00,67.00,25.00,0.00,10.36,0.00,0.00,831.00,30.23,7207.00,0.01,129040.00
13.5140,34.00,67.00,25.00,0.00,10.36,0.00,0.00,831.00,30.23,7207.00,0.01,129040.00
13.5140,34.00,67.00,25.00,0.00,10.36,0.00,0.00,831.00,30.23,7208.00,0.01,129040.00
13.5140,34.00,67.00,25.00,0.00,10.36,0.00,0.00,831.00,30.23,7208.00,0.01,129040.00
13.5140,34.00,67.00,25.00,0.00,10.36,0.00,0.00,831.00,30.23,7208.00,0.01,129040.00
13.8930,34.00,67.00,25.00,0.00,10.36,0.00,0.00,831.00,30.23,7208.00,0.01,129040.00
13.8930,34.00,68.00,25.00,0.00,10.36,0.00,0.00,831.00,30.23,7208.00,0.01,129040.00
13.8930,34.00,68.00,25.00,0.00,10.36,0.00,0.00,831.00,30.23,7208.00,0.01,129040.00
13.8930,34.00,68.00,25.00,0.00,10.36,0.00,0.00,831.00,30.23,7208.00,0.01,129040.00
13.8930,34.00,68.00,25.00,0.00,10.36,0.00,0.00,831.00,30.23,7208.00,0.01,129040.00
13.8930,34.00,68.00,25.00,0.00,10.36,0.00,0.00,831.00,30.23,7208.00,0.01,129040.00
13.8930,34.00,68.00,25.00,0.00,10.36,0.00,0.00,831.00,30.23,7208.00,0.01,129040.00
13.8930,34.00,68.00,25.00,0.00,10.36,0.00,0.00,830.00,30.23,7208.00,0.01,129040.00
13.8930,34.00,68.00,25.00,0.00,10.36,0.00,0.00,830.00,30.23,7208.00,0.01,129040.00
13.8930,34.00,68.00,25.00,0.00,10.36,0.00,0.00,830.00,30.23,7208.00,0.01,129040.00
13.8930,34.00,68.00,25.00,0.00,10.36,0.00,0.00,830.00,30.23,7208.00,0.01,129040.00
13.8930,34.00,68.00,25.00,0.00,10.36,0.00,0.00,830.00,30.23,7208.00,0.01,129040.00
14.2590,34.00,68.00,25.00,0.00,10.36,0.00,0.00,830.00,30.23,7208.00,0.01,129040.00
14.2590,34.00,68.00,25.00,0.00,10.36,0.00,0.00,830.00,30.23,7208.00,0.01,129040.00
14.2590,34.00,68.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7208.00,0.01,129040.00
14.2590,34.00,68.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7208.00,0.01,129040.00
14.2590,34.00,68.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7208.00,0.01,129040.00
14.2590,34.00,68.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7208.00,0.01,129040.00
14.2590,34.00,68.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7208.00,0.01,129040.00
14.2600,34.00,68.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7208.00,0.01,129040.00
14.2600,34.00,68.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7208.00,0.01,129040.00
14.2600,34.00,68.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7209.00,0.01,129040.00
14.2600,34.00,68.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7209.00,0.01,129040.00
14.2600,34.00,68.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7209.00,0.01,129040.00
14.6400,34.00,68.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7209.00,0.01,129040.00
14.6400,34.00,68.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7209.00,0.01,129040.00
14.6400,34.00,68.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7209.00,0.01,129040.00
14.6400,34.00,68.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7209.00,0.01,129040.00
14.6400,34.00,68.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7209.00,0.01,129040.00
14.6400,34.00,68.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7209.00,0.01,129040.00
14.6400,34.00,68.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7209.00,0.01,129040.00
14.6400,34.00,68.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7209.00,0.01,129040.00
14.6400,34.00,68.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7209.00,0.01,129040.00
14.6400,34.00,68.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7209.00,0.01,129040.00
14.6400,34.00,68.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7209.00,0.01,129040.00
14.6400,34.00,68.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7209.00,0.01,129040.00
15.0490,34.00,68.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7209.00,0.01,129040.00
15.0490,34.00,68.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7209.00,0.01,129040.00
15.0490,34.00,68.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7209.00,0.01,129040.00
15.0490,34.00,68.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7209.00,0.01,129040.00
15.0490,34.00,68.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7209.00,0.01,129040.00
15.0490,34.00,68.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7209.00,0.01,129040.00
15.0490,34.00,68.00,26.00,0.00,10.36,0.00,0.00,830.00,30.23,7209.00,0.01,129040.00
15.0490,34.00,68.00,26.00,0.00,10.36,0.00,0.00,831.00,30.23,7209.00,0.01,129040.00
15.0490,34.00,68.00,26.00,0.00,10.36,0.00,0.00,831.00,30.23,7209.00,0.01,129040.00
15.0490,34.00,68.00,26.00,0.00,10.36,0.00,0.00,831.00,30.23,7209.00,0.01,129040.00
15.0490,34.00,68.00,26.00,0.00,10.36,0.00,0.00,831.00,30.23,7209.00,0.01,129040.00
15.0490,34.00,68.00,26.00,0.00,10.36,0.00,0.00,831.00,30.23,7209.00,0.01,129040.00
15.4510,34.00,68.00,26.00,0.00,10.36,0.00,0.00,831.00,30.23,7209.00,0.01,129040.00
15.4510,34.00,68.00,26.00,0.00,10.36,0.00,0.00,831.00,30.23,7209.00,0.01,129040.00
15.4510,34.00,68.00,26.00,0.00,10.36,0.00,0.00,831.00,30.23,7209.00,0.01,129040.00
15.4510,34.00,68.00,26.00,0.00,10.36,0.00,0.00,831.00,30.23,7209.00,0.01,129040.00
15.4510,34.00,68.00,26.00,0.00,10.36,0.00,0.00,831.00,30.23,7209.00,0.01,129040.00
15.4510,34.00,68.00,26.00,0.00,10.36,0.00,0.00,831.00,30.23,7209.00,0.01,129040.00
15.4510,34.00,68.00,26.00,0.00,10.36,0.00,0.00,831.00,30.23,7209.00,0.01,129040.00
15.4510,34.00,68.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7209.00,0.01,129040.00
15.4510,34.00,68.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7209.00,0.01,129040.00
15.4510,34.00,68.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7210.00,0.01,129040.00
15.4510,34.00,68.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7210.00,0.01,129040.00
15.4510,34.00,68.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7210.00,0.01,129040.00
15.8310,34.00,68.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7210.00,0.01,129040.00
15.8310,34.00,68.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7210.00,0.01,129040.00
15.8310,34.00,68.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7210.00,0.01,129040.00
15.8310,34.00,68.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7210.00,0.01,129040.00
15.8310,34.00,68.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7210.00,0.01,129040.00
15.8310,34.00,68.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7210.00,0.01,129040.00
15.8310,34.00,68.00,26.00,0.00,10.36,0.00,0.00,832.00,30.23,7210.00,0.01,129040.00
15.8310,34.00,68.00,26.00,0.00,10.36,0.00,0.00,829.00,30.23,7210.00,0.01,129040.00
15.8310,34.00,68.00,26.00,0.00,10.36,0.00,0.00,829.00,30.23,7210.00,0.01,129040.00
15.8310,34.00,68.00,26.00,0.00,10.36,0.00,0.00,829.00,30.23,7210.00,0.01,129040.00
15.8310,34.00,68.00,26.00,0.00,10.36,0.00,0.00,829.00,30.23,7210.00,0.01,129040.00
15.8310,34.00,68.00,26.00,0.00,10.36,0.00,0.00,829.00,30.23,7210.00,0.01,129040.00
16.2110,34.00,68.00,26.00,0.00,10.36,0.00,0.00,829.00,30.23,7210.00,0.01,129040.00
16.2110,34.00,68.00,26.00,0.00,10.36,0.00,0.00,829.00,30.23,7210.00,0.01,129040.00
16.2110,34.00,68.00,26.00,0.00,10.36,0.00,0.00,829.00,30.23,7210.00,0.01,129040.00
16.2110,34.00,68.00,26.00,0.00,10.36,0.00,0.00,829.00,30.23,7210.00,0.01,129040.00
16.2110,34.00,68.00,26.00,0.00,10.36,0.00,0.00,829.00,30.23,7210.00,0.01,129040.00
16.2110,34.00,68.00,26.00,0.00,10.36,0.00,0.00,829.00,30.23,7210.00,0.01,129040.00
16.2110,34.00,68.00,26.00,0.00,10.36,0.00,0.00,829.00,30.23,7210.00,0.01,129040.00
16.2110,34.00,68.00,26.00,0.00,10.36,0.00,0.00,833.00,30.23,7210.00,0.01,129040.00
16.2110,34.00,68.00,26.00,0.00,10.36,0.00,0.00,833.00,30.23,7210.00,0.01,129040.00
16.2110,34.00,68.00,26.00,0.00,10.36,0.00,0.00,833.00,30.23,7211.00,0.01,129040.00
16.2110,34.00,68.00,26.00,0.00,10.36,0.00,0.00,833.00,30.23,7211.00,0.01,129040.00
16.2110,34.00,68.00,26.00,0.00,10.36,0.00,0.00,833.00,30.23,7211.00,0.01,129040.00
